ID,tariff,stimulus,kwh_2009_08,kwh_2009_09,kwh_2009_10,kwh_2009_11,kwh_2009_12,kwh_2010_01,kwh_2010_02,kwh_2010_03,kwh_2010_04,D_200_2,D_300_2,D_300_3,D_300_4,D_300_5,D_300_6,D_300_7,D_310_2,D_310_3,D_310_4,D_310_5,D_310_6,D_310_7,D_405_2,D_401_2,D_401_3,D_401_4,D_401_5,D_401_6
4924,E,E,452.47849999999937,450.24550000000085,464.36349999999993,510.06649999999973,847.4235000000015,750.9934999999989,677.2279999999997,609.8614999999992,489.91249999999906,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4933,E,E,232.6885000000003,209.72300000000024,210.99550000000048,212.7639999999999,210.19449999999972,280.9515000000005,244.06099999999992,267.65799999999996,258.57199999999966,,,,,,,,,,,,,,,,,,,
4942,B,3,293.4085000000006,395.5130000000005,398.2230000000002,445.1585000000009,509.6284999999993,453.2550000000006,380.11449999999945,395.3530000000001,360.17,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4962,E,E,468.9470000000007,430.4205000000003,503.5340000000001,555.2379999999995,658.5710000000004,591.8910000000001,483.8920000000003,492.0359999999998,448.14550000000054,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4964,E,E,192.82549999999966,138.89500000000032,187.67700000000016,201.0809999999999,234.78999999999948,225.01149999999984,194.72399999999945,208.0360000000001,166.02699999999973,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4965,E,E,419.7480000000003,366.1654999999996,440.2069999999998,411.1564999999994,135.65750000000054,44.08350000000008,47.86450000000011,36.735500000000144,132.21649999999954,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
4972,E,E,355.3705000000004,298.4834999999995,370.8140000000007,534.0184999999998,450.6104999999999,422.21299999999997,424.8204999999992,366.3779999999999,316.22150000000033,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
4974,E,E,396.02499999999964,341.7549999999999,427.8759999999999,500.8065,483.58299999999997,531.7190000000004,401.2000000000004,467.143500000001,518.2610000000006,,,,,,,,,,,,,,,,,,,
4978,E,E,359.561499999999,379.7564999999999,391.43599999999964,384.5645000000005,448.21150000000057,425.15700000000044,389.51199999999994,411.6850000000004,410.17450000000025,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4984,E,E,309.9229999999995,256.1805000000001,236.10250000000033,265.94849999999997,331.0004999999997,306.259,264.9875000000003,276.05600000000015,215.56150000000025,,,,,,,,,,,,,,,,,,,
4986,E,E,482.58599999999956,488.57199999999983,539.5535000000011,564.2615000000006,605.6320000000003,610.2599999999998,537.0520000000006,554.2455000000008,488.81749999999926,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4987,E,E,390.0790000000001,511.5099999999997,495.0290000000007,490.6845000000006,553.4134999999995,511.9429999999999,437.8549999999991,559.9025000000001,477.6669999999996,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4993,E,E,595.9734999999998,554.3935,611.1449999999992,654.0709999999998,736.5979999999994,729.522500000001,596.4674999999994,619.8454999999999,569.6889999999996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4998,E,E,251.94400000000007,174.64649999999975,435.30500000000154,507.4779999999995,617.8004999999995,642.7925000000009,423.9164999999996,434.7565000000007,358.27449999999976,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5001,B,3,337.13550000000004,366.8629999999993,349.32499999999953,412.6829999999996,488.19850000000054,489.65799999999905,426.14300000000003,471.9805000000009,341.5169999999994,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5018,E,E,512.1834999999999,559.431,580.699499999999,617.2450000000009,734.9754999999994,653.3244999999996,494.0594999999999,550.5385000000009,498.025,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5019,E,E,797.4380000000012,778.9784999999988,836.7365000000007,737.0559999999998,658.7274999999992,767.6280000000011,652.822999999999,673.3645000000005,724.7149999999999,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5020,E,E,350.9160000000001,344.71299999999974,415.7520000000004,457.44999999999936,545.1279999999998,503.1125000000013,297.10950000000054,382.38299999999964,283.43399999999946,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5024,E,E,484.64399999999955,490.3485000000007,479.5074999999997,480.2764999999993,596.9600000000002,542.6424999999994,479.1855000000002,540.1409999999995,520.2255000000004,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5041,B,3,580.9845000000001,693.6215000000009,605.7845000000002,786.2494999999998,1122.1935000000008,999.7625000000002,803.5529999999987,954.0909999999992,864.4125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5042,E,E,535.6259999999992,495.8544999999989,622.1809999999995,552.0299999999994,593.2539999999996,613.7754999999989,573.5480000000003,587.7649999999996,511.4204999999999,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5053,E,E,693.9159999999988,684.1505000000006,759.7810000000003,798.7630000000008,1039.0880000000009,978.5160000000002,859.6230000000007,933.927000000001,724.1199999999994,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5057,E,E,351.0655000000004,446.2945000000001,349.894500000001,589.5624999999993,587.6340000000006,497.9525000000006,698.2599999999995,592.640500000001,380.0255,,,,,,,,,,,,,,,,,,,
5061,E,E,115.39700000000023,148.31950000000015,138.3985,215.73949999999974,212.36799999999994,288.9079999999997,224.38299999999978,176.8180000000003,148.00050000000027,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5076,E,E,124.37549999999939,119.97749999999995,127.09899999999985,123.92499999999964,186.4885000000001,214.56849999999974,217.0789999999995,188.03199999999993,128.4715,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5078,E,E,465.0749999999998,514.5355000000006,520.9584999999998,571.8619999999996,511.8370000000001,516.5010000000007,439.3219999999994,441.9899999999996,358.4749999999997,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5080,E,E,612.0820000000004,572.5089999999985,579.1700000000009,592.4280000000002,644.5159999999995,691.3139999999999,575.7805,555.739000000001,481.36299999999966,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5085,E,E,409.5405000000005,352.24250000000006,318.4110000000001,313.3065,473.3355000000002,378.75699999999875,321.75799999999924,325.39649999999926,302.07500000000016,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5098,E,E,697.6499999999999,644.0019999999997,719.6384999999995,723.4435000000002,822.4179999999997,726.7939999999993,342.39450000000016,372.0140000000005,326.12349999999975,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5127,B,3,173.42800000000005,185.1675000000002,197.56550000000072,204.69600000000005,244.7229999999998,248.55500000000004,212.94299999999944,240.39949999999956,157.32700000000042,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5130,E,E,252.33400000000006,237.8710000000003,261.30700000000013,247.9275,317.6394999999997,278.93000000000006,255.68849999999998,261.02699999999976,250.52200000000028,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5133,E,E,720.7264999999979,700.2125000000011,765.6265000000008,965.5300000000001,1014.7759999999996,1080.5545,940.8019999999995,631.4364999999992,702.0530000000002,,,,,,,,,,,,,,,,,,,
5136,E,E,658.197,876.622499999999,934.6460000000005,1091.9224999999979,1353.1234999999988,1241.9539999999986,1060.7660000000008,1115.9040000000005,993.7650000000023,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5137,E,E,244.6170000000001,258.33899999999966,275.3814999999997,290.7569999999998,365.8745000000005,336.86199999999974,279.1819999999999,313.5600000000002,287.0465000000008,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5143,E,E,87.79400000000011,82.5424999999998,93.40550000000012,120.92449999999992,91.54899999999984,94.82049999999983,89.15199999999987,84.97850000000012,88.81750000000004,,,,,,,,,,,,,,,,,,,
5147,E,E,325.4220000000001,261.6149999999999,259.5935,253.6284999999999,1178.6465000000017,508.83550000000014,273.7519999999997,244.8385,251.8219999999998,,,,,,,,,,,,,,,,,,,
5168,E,E,371.8085,257.90849999999983,299.87049999999965,361.813,446.67350000000073,459.68700000000064,327.4459999999998,342.6195000000001,265.5195000000001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5174,E,E,360.2190000000007,350.3415000000002,307.808,269.07550000000003,486.1605000000001,463.48550000000046,472.3309999999997,415.51049999999987,416.1864999999997,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5175,E,E,87.44149999999998,88.08750000000009,97.68550000000003,90.5255000000001,94.9515000000004,91.87450000000011,78.99249999999995,95.99449999999985,100.82799999999997,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5189,E,E,831.058999999999,837.6104999999997,868.4495000000006,890.0254999999997,1320.5125000000007,1392.417,1012.2965000000019,879.380499999999,774.9344999999995,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5192,E,E,611.6349999999993,572.367999999999,603.4750000000004,575.2874999999995,864.6940000000001,669.731999999999,551.0870000000003,551.4579999999986,496.8310000000005,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5197,E,E,189.1205000000002,185.38249999999994,196.86199999999988,205.40149999999977,230.07300000000004,228.66049999999953,203.18050000000036,271.2175000000005,197.96800000000025,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5201,E,E,482.716,456.69949999999966,519.3540000000006,419.8289999999997,250.8870000000001,730.5770000000012,489.07399999999996,531.7675000000004,476.53100000000035,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5205,E,E,249.07899999999992,246.45749999999953,268.9524999999998,309.9314999999994,372.80200000000053,466.0754999999996,428.7014999999993,339.35399999999976,251.35249999999925,,,,,,,,,,,,,,,,,,,
5206,E,E,271.22350000000023,266.3745000000002,272.77300000000037,230.16700000000003,275.5410000000002,264.184,242.96499999999943,278.85999999999973,351.11099999999993,,,,,,,,,,,,,,,,,,,
5207,E,E,221.61199999999994,182.09949999999992,273.85850000000005,267.18599999999986,317.68699999999995,318.23450000000037,300.72299999999944,245.38250000000002,213.8909999999998,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5218,E,E,187.92899999999995,166.62650000000025,142.72800000000015,147.02150000000015,166.89249999999987,165.77900000000008,193.4499999999999,275.3045000000001,226.62799999999973,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5224,E,E,780.6299999999995,727.4144999999997,758.1294999999996,812.6059999999987,931.7519999999986,859.2304999999993,706.328,723.6629999999994,734.5639999999993,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5230,B,3,340.0934999999992,350.10899999999975,311.14499999999987,294.50749999999977,156.54849999999954,149.85099999999974,120.30900000000005,119.79150000000007,104.40850000000006,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
5232,E,E,400.6285000000001,358.5134999999997,359.3354999999995,375.50050000000033,296.7310000000003,425.6410000000008,358.4729999999998,398.6830000000001,317.2775000000004,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
5236,E,E,257.616,292.03100000000023,258.7739999999998,334.49150000000037,344.3950000000001,343.60300000000024,230.18800000000013,247.67450000000002,218.4045000000004,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5237,E,E,164.29899999999972,161.00799999999992,213.36849999999967,211.28499999999983,228.4870000000004,263.5795000000002,238.25200000000046,232.71749999999972,206.92699999999996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5238,E,E,277.22950000000026,295.62149999999986,352.8649999999998,373.83749999999935,424.78849999999966,378.9890000000003,386.54900000000043,346.1584999999997,302.62750000000057,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
5241,E,E,103.82399999999977,71.2415000000013,127.26400000000051,145.69900000000024,186.21450000000056,99.46349999999978,133.9375,205.6884999999998,140.9229999999999,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5245,E,E,154.5204999999999,153.22700000000037,182.1705000000007,167.33900000000034,242.56400000000005,186.16750000000036,136.35149999999962,151.9865,164.7979999999997,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5246,E,E,436.62249999999995,489.9485000000001,545.2685000000006,544.4784999999999,729.9055000000001,956.1329999999995,760.7054999999997,861.0425000000005,487.16200000000043,,,,,,,,,,,,,,,,,,,
5248,E,E,102.95600000000023,140.0474999999995,136.8785000000003,134.42350000000016,198.7215000000004,164.49900000000022,193.3115000000006,187.67100000000005,220.79500000000016,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5254,E,E,934.5099999999983,890.2774999999991,920.0545000000011,930.1015000000002,1091.5579999999973,1057.514,905.7370000000012,909.4719999999998,833.3469999999978,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5257,E,E,383.4105000000003,310.45199999999954,408.8039999999995,434.0974999999997,381.71100000000007,429.4885000000003,361.6500000000002,361.83499999999987,177.8034999999996,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5264,E,E,206.05800000000042,243.08350000000013,230.9090000000001,234.63400000000016,250.3935000000002,272.7095000000005,231.9000000000002,232.48000000000002,173.3859999999997,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5273,E,E,427.31350000000003,437.9230000000001,494.44899999999956,577.7974999999996,572.4859999999994,471.9610000000005,290.5275,430.3289999999997,484.5634999999991,,,,,,,,,,,,,,,,,,,
5278,B,3,240.08399999999975,194.76449999999937,196.13300000000024,216.15999999999997,229.3599999999995,239.334499999999,169.17549999999957,128.61400000000052,144.7385000000005,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5288,E,E,336.65699999999964,272.50900000000007,349.69899999999996,370.17450000000076,678.1129999999991,599.6294999999993,353.07900000000046,543.8609999999998,249.7089999999999,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5290,E,E,222.7254999999999,219.89599999999973,233.2454999999999,303.90549999999996,275.5275000000005,264.1019999999995,213.7600000000001,220.4400000000002,220.0999999999998,,,,,,,,,,,,,,,,,,,
5291,E,E,423.35199999999986,462.68199999999956,509.21099999999893,883.2900000000006,1255.2219999999984,1219.5524999999984,848.5370000000006,905.4535000000008,734.4510000000012,,,,,,,,,,,,,,,,,,,
5306,E,E,270.61499999999967,247.33699999999985,259.138,268.7635000000003,291.7480000000007,316.42899999999986,266.1079999999997,275.3764999999999,262.0000000000002,,,,,,,,,,,,,,,,,,,
5313,E,E,570.1949999999994,141.37949999999933,109.08599999999987,129.96149999999957,106.22149999999999,128.9894999999993,106.41199999999924,130.01249999999987,90.8370000000006,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
5328,E,E,129.15849999999986,131.39,139.59999999999997,140.62500000000009,191.38,201.81799999999967,127.279,124.71299999999994,124.16950000000001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5332,E,E,225.23849999999993,229.8955,253.36750000000032,248.71749999999986,303.31500000000017,287.11800000000045,243.96950000000015,268.1405,215.0650000000002,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5336,E,E,312.3674999999993,321.21149999999926,354.2835000000001,383.0345000000003,431.64700000000005,407.8095,379.0164999999992,373.88199999999966,324.51699999999954,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5338,E,E,505.7660000000003,301.69899999999996,259.1215000000003,274.32550000000003,270.42100000000045,267.6635000000005,216.32899999999967,226.56549999999956,185.24050000000017,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5339,B,3,802.2729999999996,574.2319999999999,471.42249999999996,457.5784999999999,546.0019999999992,533.114,564.2379999999997,584.9115000000005,592.1024999999994,,,,,,,,,,,,,,,,,,,
5342,E,E,558.589,574.8609999999991,523.2800000000004,614.0934999999996,674.8829999999998,614.6669999999997,606.3470000000012,577.4149999999994,539.0145000000009,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5350,E,E,549.371000000001,431.72950000000037,420.2849999999995,423.7809999999999,511.5230000000004,449.9555000000001,404.418,342.43200000000036,346.7409999999992,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5351,E,E,551.8485000000001,503.49999999999875,555.4664999999995,532.7719999999991,617.5959999999998,561.6625000000004,434.03849999999994,432.3599999999998,366.61799999999977,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5356,E,E,18.351999999999947,53.94350000000017,16.536499999999815,13.237499999999843,10.700499999999868,9.605999999999899,9.64649999999989,19.005500000000065,13.950000000000008,,,,,,,,,,,,,,,,,,,
5366,E,E,419.01699999999954,394.90150000000045,470.5760000000007,471.78949999999946,498.9095000000011,478.5025000000001,423.52899999999977,411.8519999999997,382.31700000000035,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
5379,E,E,586.5039999999999,562.4540000000011,510.0510000000003,429.5660000000001,595.1804999999997,892.1655000000003,636.4759999999991,602.7439999999993,592.2654999999991,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5383,E,E,380.6010000000001,404.2029999999997,392.1635000000001,439.3425,497.31149999999883,552.8625000000012,420.97849999999977,487.2280000000012,434.2770000000006,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5385,E,E,610.1415000000002,672.357999999999,598.9304999999996,691.7600000000012,793.2999999999979,736.8495000000004,644.5829999999999,656.1985000000006,563.2984999999996,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5386,E,E,485.80050000000017,579.5064999999989,602.3895000000005,650.6724999999997,576.4670000000002,562.7390000000004,460.1055000000001,527.5925,450.1510000000003,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5396,E,E,172.31649999999973,186.32050000000024,122.99049999999978,155.82049999999995,176.7240000000003,74.788,127.73849999999989,93.85800000000017,137.76649999999987,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5399,E,E,108.9044999999991,137.91650000000035,278.0285000000003,319.023,589.9635000000002,463.1345000000001,362.3095000000014,323.551500000001,314.795,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
5409,E,E,250.5135000000002,219.5959999999999,331.3655000000001,429.5539999999993,481.7719999999994,448.6249999999993,380.53700000000117,377.8294999999998,280.89549999999997,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5422,E,E,192.4674999999998,197.65350000000018,195.94400000000005,194.83749999999975,273.69300000000004,420.6174999999999,253.03149999999997,260.5114999999999,226.30800000000042,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5423,E,E,603.1719999999991,507.5694999999995,509.28249999999997,497.42200000000014,602.3650000000001,518.8294999999996,345.88399999999956,380.38350000000037,380.2705,,,,,,,,,,,,,,,,,,,
5426,E,E,167.53000000000011,170.83149999999998,161.68000000000038,152.03050000000005,169.018,174.49550000000067,146.18199999999993,196.33700000000002,150.77100000000053,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5430,E,E,250.26199999999997,270.90350000000035,344.8499999999997,374.0395000000001,391.1824999999999,431.2650000000009,375.32099999999986,378.4939999999998,314.63599999999985,,,,,,,,,,,,,,,,,,,
5434,E,E,361.8739999999996,303.6225000000002,299.23250000000024,340.73800000000017,431.00949999999983,406.482499999999,344.4250000000006,362.6619999999995,340.56149999999985,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5441,E,E,854.2949999999995,745.2265000000003,785.5779999999994,891.1119999999993,1089.0434999999998,984.7080000000019,746.9879999999993,848.5450000000016,793.3914999999998,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5443,E,E,315.4359999999999,291.3615,304.69000000000034,333.3030000000006,373.42050000000023,365.6199999999996,334.84750000000014,341.51699999999994,329.14350000000036,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5450,E,E,345.47800000000046,320.34000000000066,321.9455,397.3590000000004,483.04750000000035,459.1785000000002,424.04050000000154,459.2080000000008,323.1469999999999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5451,E,E,168.7044999999997,175.84749999999997,229.8850000000002,249.46750000000046,264.84899999999845,289.7624999999988,196.15499999999935,209.9539999999996,205.0255000000001,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5460,E,E,216.5380000000001,575.0660000000005,607.666,769.5745000000002,513.07,678.4760000000005,628.0820000000014,523.0740000000002,331.7850000000001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5461,B,3,468.75499999999965,482.0595000000006,557.9945,540.5694999999997,643.0549999999995,499.53799999999984,455.82100000000014,461.6130000000006,353.9024999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5470,E,E,279.327499999997,295.956,368.1284999999999,408.1994999999999,514.3714999999995,453.68199999999933,353.32599999999985,381.2154999999998,344.169,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
